contrast,energy,homogeneity,correlation,area,perimeter,circularity,label
85.98346532534245,0.5846916440896506,0.7518082900243408,0.9869691281344471,117008.5,1293.727047920227,0.8785003925150497,1
422.5187531936637,0.4648271509354742,0.6599679855562346,0.9641132059537316,87974.0,1147.6021567583084,0.8394242114759011,1
98.62914099094151,0.6128560202062443,0.7735745823373757,0.9832438186637266,61182.0,1427.7341830730438,0.3771714561889913,1
255.61470374658992,0.3811895035738456,0.5961439070576522,0.9798863968706067,33251.0,689.8132696151733,0.8781151824497531,1
426.97380328441653,0.3717971022448526,0.6283799415166328,0.9656246160905462,114162.0,1354.0,0.7825175812988442,1
105.85846153846153,0.3445524042501196,0.6950493841717681,0.975942646828955,69768.5,995.5605225563049,0.8845734822278462,1
205.8669830093372,0.37092571510474137,0.6267011923843848,0.9693412404288345,46843.5,835.8792845010757,0.8425042031140872,1
123.52670634920635,0.5223965424441801,0.7148904031516666,0.9804262896823523,21321.0,592.4995629787445,0.7632052786693503,1
310.47861666292386,0.41113237699903404,0.6404686152955515,0.9629837036515728,76960.5,1634.1879420280457,0.3621377018471137,1
71.47805883174789,0.4335718943432456,0.7100902895911944,0.9933744534157084,1202535.0,4169.6390689611435,0.8691818777644333,1
224.68815506101942,0.4349425248612958,0.6619423081316588,0.9614775076373433,26964.5,621.5706298351288,0.8770437645751562,1
146.79805698955326,0.481689625598115,0.7073581087545135,0.9694570304186659,61269.5,941.5361404418945,0.8685207735407686,1
159.75141987829616,0.433756491501562,0.700411570053403,0.9674024642446016,67097.5,986.6488374471664,0.86614576454063,1
163.42552507665073,0.7522747713350081,0.8450604833089385,0.9827931399525669,98111.5,4549.812725543976,0.05955836095421785,1
468.03344960042386,0.4463870310850556,0.6833333167147773,0.9620313402234124,71029.5,1963.4814386367798,0.23152346917133346,1
166.79864881167813,0.3681082062183038,0.6056263272380148,0.9751222794989516,55524.5,890.2224311828613,0.8804353150597819,1
64.05885350318471,0.543832012463452,0.7468038807259563,0.9819874177969561,43509.0,1208.1706963777542,0.3745694643203362,1
61.53050680662621,0.3199655491327479,0.6562830886692308,0.9902736474588292,683944.0,3178.0672261714935,0.8509504037363772,1
42.546338948897585,0.45824854225384704,0.7664630928306384,0.9897244403063904,510504.0,2708.6500490903854,0.874386040586501,1
101.68870012562063,0.4644007390398599,0.6874064515800874,0.976140813568844,27789.0,630.641695857048,0.8780463056528194,1
105.85846153846153,0.3445524042501196,0.6950493841717681,0.975942646828955,69768.5,995.5605225563049,0.8845734822278462,1
177.49308979102608,0.7923464986613485,0.8470561821612859,0.9844989601760532,235726.0,1894.9545285701752,0.8249350657089256,1
354.3105000996215,0.4576644920253371,0.6351756523425429,0.9628025945913381,31771.5,678.0559120178223,0.8683935106125803,1
122.6429242623567,0.48517478738565184,0.7063717221256929,0.9896260224463296,50846.0,874.2640604972839,0.8359521245180683,1
661.5528265107213,0.6482982505233226,0.7334174857793373,0.9429821881809606,36612.0,746.8670938014984,0.8247962298774005,1
42.62029803884814,0.45831484896277286,0.7670771743857002,0.9897081995128718,510510.0,2708.650047183037,0.8743963185567067,1
203.63565426170467,0.4182417778744947,0.6049557844153355,0.9699374342564129,26797.5,1327.0996277332306,0.19120405081307168,1
106.17094907407407,0.4681600819338401,0.684294201525775,0.9859874470311526,108532.0,1594.56261241436,0.5363947470908734,1
109.11780455153949,0.3275487151532459,0.7329752501427923,0.9626124684278721,51650.5,858.7077121734619,0.8802249354523954,1
274.95469216493177,0.36672802034035834,0.5852354678501693,0.9783401206107851,33227.0,689.813269495964,0.8774813743148288,1
77.84127895060463,0.5286015676516497,0.7404793629560245,0.9903398991138691,44059.0,821.0092276334763,0.8213881311977195,1
216.41811399462517,0.6458535606085848,0.7377357353820494,0.9667693467979561,22241.5,569.6295045614243,0.8613684995873988,1
86.98606456499103,0.38453938639360336,0.6855019772146088,0.9879704888460653,210635.5,1747.515929698944,0.866760567754852,1
163.72884624429707,0.38217724602453096,0.6430049487745229,0.9733141018765347,95158.5,1610.6042417287827,0.4609775490816917,1
105.85846153846153,0.3445524042501196,0.6950493841717681,0.975942646828955,69768.5,995.5605225563049,0.8845734822278462,1
133.77698345008673,0.47545399387354254,0.6744681161931895,0.9817977313042516,49360.0,1006.1463115215302,0.6127209588977516,1
352.28339565157177,0.4066590963225818,0.6054847635305582,0.9703603248897321,48808.0,841.0092282295227,0.8671602332212093,1
177.49308979102608,0.7923464986613485,0.8470561821612859,0.9844989601760532,235726.0,1894.9545285701752,0.8249350657089256,1
276.7553940648413,0.2806425745390543,0.5838314039644465,0.9732550201464785,67134.0,1007.8620423078537,0.8305202187553355,1
126.62304607157549,0.38052421076884024,0.6835056135906684,0.9820265451560102,103375.0,1222.0285620689392,0.8698866648977855,1
85.50719584640021,0.4161030638815715,0.69425911217257,0.9789019949934351,65323.5,971.9625470638275,0.8689209114922588,1
246.9823107569721,0.4453050332900467,0.6498530410105433,0.959967328828858,31366.5,676.9432122707367,0.8601445645389632,1
156.33723519936734,0.31080629335002297,0.6411183906413196,0.9814759349792748,139625.5,1402.0113153457642,0.8926301831526527,1
